,ID,COUNTRY,HOSPITAL ID,HOSPITAL NAME,ADDRESS,NEIGHBORHOOD,CITY,STATE,ZIP,AREA,TELEPHONE,EXTENTION,EMAIL,AFFILIATION,NATURE OF ESTABLISHMENT,WEBSITE,TYPE OF ESTABLISHMENT,LEVEL OF CARE,VENTILATORS,BEDS TO VENTILATORS RATIO,LINEAR REGRESSION MODELING,google_search,lat_long,lat,long,
65,26009,Mexico,BCSMP000286,HOSPITAL ANGELES TIJUANA,AVENIDA PASEO DE LOS HEROES 10999,ZONA RIO,TIJUANA,BAJA CALIFORNIA,22010,664,{6351900},,DIRGENERAL.HTI@SALUDANGELES.COM,Private,Private,HTTPS://WWW.ANGELESHEALTH.COM/,Hospital - General,,,-1,-1,HOSPITAL ANGELES TIJUANA TIJUANA BAJA CALIFORNIA MEXICO,"(32.5179738, -117.0078162)",32.5179738,-117.0078162,
66,16356,Mexico,TSSMP000515,POLICLINICA MONTERREY,ITURBIDE ENTRE RUIZ CORTINES Y ZARAGOZA SN,ZONA CENTRO,SAN FERNANDO,TAMAULIPAS,87600,841,{8441357},,DROBED@HOTMAIL.COM,Private,Private,,,,,-1,-1,POLICLINICA MONTERREY SAN FERNANDO TAMAULIPAS MEXICO,"(24.8569805, -98.1193023)",24.8569805,-98.1193023,
67,16260,Mexico,BCSMP001196,CLINICA DE ESPECIALIDADES INTERNACIONALES,AVENIDA MICHOACAN 1870,PUEBLO NUEVO,MEXICALI,BAJA CALIFORNIA,21120,686,{5538773},,,Private,Private,,,,,-1,-1,CLINICA DE ESPECIALIDADES INTERNACIONALES MEXICALI BAJA CALIFORNIA MEXICO,"(32.6562399, -115.504954)",32.6562399,-115.504954,
68,16172,Mexico,MNSMP000395,CLINICA LOS PINOS,PINO CUTZIMBO 33,FRACCIONAMIENTO LOS PINOS,MORELIA,MICHOACAN DE OCAMPO,58070,443,{3261073},,,Private,Private,,,,,-1,-1,CLINICA LOS PINOS MORELIA MICHOACAN DE OCAMPO MEXICO,"(19.6852637, -101.2150561)",19.6852637,-101.2150561,
69,16451,Mexico,DFSMP000324,SANATORIO MEDICO SANTA MARIA TEPEPAN,CAMINO REAL AL AJUSCO 514,TEPEPAN,XOCHIMILCO,ESTADO DE MEXICO,16020,55,"{54895566,54895567}",,IRMALUNAR@HOTMAIL.COM,Private,Private,HTTPS://WWW.SANTAMARIATEPEPAN.COM.MX/,,,,-1,-1,SANATORIO MEDICO SANTA MARIA TEPEPAN XOCHIMILCO ESTADO DE MEXICO MEXICO,"(19.268419, -99.13916499999999)",19.268419,-99.139165,
70,16261,Mexico,BCSMP001230,HOSPITAL EL BUEN SAMARITANO,NAVOLATO 1299,GUAJARDO,MEXICALI,BAJA CALIFORNIA,21050,686,{5553506},,,Private,Private,HTTPS://PAGINAS.SECCIONAMARILLA.COM.MX/HOSPITAL-EL-BUEN-SAMARITANO.../BAJA-CALIFORNIA..,,,,-1,-1,HOSPITAL EL BUEN SAMARITANO MEXICALI BAJA CALIFORNIA MEXICO,"(32.6373896, -115.4973734)",32.6373896,-115.4973734,
71,16311,Mexico,GTSMP002104,CLINICA SANTA ISABEL,MADERO 10,CENTRO,SILAO,GUANAJUATO,36100,472,{7220165},,,Private,Private,,,,,-1,-1,CLINICA SANTA ISABEL SILAO GUANAJUATO MEXICO,"(20.9419714, -101.426263)",20.9419714,-101.426263,
72,16491,Mexico,DFSMP005113,CENTRO MATERNO INFANTIL PRIVADO S.A. DE C.V.,GANADEROS 331,LOS REYES CULHUACAN,IZTAPALAPA,ESTADO DE MEXICO,9840,55,{55815817},,CMIPRIVADO@GMAIL.COM,Private,Private,CENTROMATERNOINFANTILPRIVADO.COM,,,,-1,-1,CENTRO MATERNO INFANTIL PRIVADO S.A. DE C.V. IZTAPALAPA ESTADO DE MEXICO MEXICO,"(19.3496273, -99.1093624)",19.3496273,-99.1093624,
73,16348,Mexico,DGSMP000165,HOSPITAL DEL BOSQUE,AVENIDA LAS AMERICAS SN,FRACCIONAMIENTO GUADALUPE,DURANGO,DURANGO,34220,618,{8180304},,,Private,Private,,,,,-1,-1,HOSPITAL DEL BOSQUE DURANGO DURANGO MEXICO,"(24.0411653, -104.6264784)",24.0411653,-104.6264784,
74,15939,Mexico,MNSMP001486,CLIN. COMUNITARIA SA VICENTE DE PAUL,JUAREZ ORIENTE 16,CENTRO,ZACAPU,MICHOACAN DE OCAMPO,58600,436,{3630681},,,Private,Private,,,,,-1,-1,CLIN. COMUNITARIA SA VICENTE DE PAUL ZACAPU MICHOACAN DE OCAMPO MEXICO,"(19.813699, -101.7831397)",19.813699,-101.7831397,
75,16324,Mexico,HGSMP000135,CLINICA DE ESPECIALIDADES SAN MIGUEL,16 DE ENERO 15,CENTRO,ACATLAN,HIDALGO,43540,775,{7545120},,,Private,Private,,Diagnostic center,1 - Primary Care,,-1,-1,CLINICA DE ESPECIALIDADES SAN MIGUEL ACATLAN HIDALGO MEXICO,"(20.1456024, -98.43818999999999)",20.1456024,-98.43819,
76,15923,Mexico,MNSMP000412,SANATORIO CUAUTLA,CUAUTLA 788,MOLINO DE PARRAS,MORELIA,MICHOACAN DE OCAMPO,58010,443,{3121607},,CHAVA_DIABLA@HOTMAIL.COM,Private,Private,,,,,-1,-1,SANATORIO CUAUTLA MORELIA MICHOACAN DE OCAMPO MEXICO,"(19.6958434, -101.2003087)",19.6958434,-101.2003087,
77,16509,Mexico,DFSMP006031,HOSPITAL SAN ANGEL  INN UNIVERSIDAD,MAYORAZGO 130,COLONIA XOCO,BENITO JUAREZ,ESTADO DE MEXICO,3339,55,{56236363},,HROJAS@HSAI.COM.MX,Private,Private,,,,,-1,-1,HOSPITAL SAN ANGEL  INN UNIVERSIDAD  BENITO JUAREZ ESTADO DE MEXICO MEXICO,"(19.3589038, -99.16756540000002)",19.3589038,-99.1675654,
78,16424,Mexico,JCSMP001392,ASOCIACION HOSPITALARIA DE SERVICIO SOCIAL A.C.,CALLE MIGUEL BLANCO 1226,ZONA CENTRO,GUADALAJARA,JALISCO,44100,33,{39424200},,HOSPITALSMATRINIDAD@LIVE.COM.MX,Private,Private,HTTPS://SSJ.JALISCO.GOB.MX/CUIDA-TU-SALUD/HOSPITALES-A-TU-ALCANCE/5304,,,,-1,-1,ASOCIACION HOSPITALARIA DE SERVICIO SOCIAL A.C. GUADALAJARA JALISCO MEXICO,"(20.6723378, -103.3541713)",20.6723378,-103.3541713,
79,16270,Mexico,GTSMP000342,CENTRO DE ESPECIALIDADES MEDICAS DE CELAYA S.A.,ALVARO OBREGAN 209,CENTRO,CELAYA,GUANAJUATO,38000,461,{6121847},,,Private,Private,,,,,-1,-1,CENTRO DE ESPECIALIDADES MEDICAS DE CELAYA S.A. CELAYA GUANAJUATO MEXICO,"(20.52374, -100.813459)",20.52374,-100.813459,
80,16191,Mexico,MNSMP001561,MEDICAL CENTER Y HOSPITAL MONTE SANAI,ZARAGOZA 811,CENTRO,ZACAPU,MICHOACAN DE OCAMPO,58600,436,{3632766},,,Private,Private,,,,,-1,-1,MEDICAL CENTER Y HOSPITAL MONTE SANAI ZACAPU MICHOACAN DE OCAMPO MEXICO,"(19.8159623, -101.7850823)",19.8159623,-101.7850823,
81,16109,Mexico,JCSMP000021,HOSPITAL SAN JAVIER MARINA S.A. DE C.V.,BOULEVARD FRANCISCO MEDINA ASCENCIO 2760,ZONA HOTELERA NORTE,PUERTO VALLARTA,JALISCO,48333,322,{2261010},,DIRMEDI@SANJAVIERMARINA.COM,Private,Private,,,,,-1,-1,HOSPITAL SAN JAVIER MARINA S.A. DE C.V. PUERTO VALLARTA JALISCO MEXICO,"(20.6522341, -105.2403811)",20.6522341,-105.2403811,
82,16115,Mexico,PLSMP001134,CLINICA HOSPITAL SAN CARLOS,BEISBOL 1842,,PUEBLA,PUEBLA,72080,222,{2362053},,,Private,Private,,,,,-1,-1,CLINICA HOSPITAL SAN CARLOS PUEBLA PUEBLA MEXICO,"(19.0540899, -98.16690400000002)",19.0540899,-98.166904,
83,16182,Mexico,TCSMP000075,CLINICA MEDICA QUIRURGICA TABASCO 2000,SAMARKANDA PLAZA OROPEZA 111,TABASCO 2000,CENTRO,TABASCO,86030,993,{3521987},,GABY_PRIEGO@HOTMAIL.COM,Private,Private,,,,,-1,-1,CLINICA MEDICA QUIRURGICA TABASCO 2000 CENTRO TABASCO MEXICO,"(18.000916, -92.9415671)",18.000916,-92.9415671,
84,16227,Mexico,TLSMP000416,CENTRO MEDICO ESPINOSA DE HUAMANTLA S.A DE C.V.,BOULEVARD YANCUITLALPAN PONIENTE ESQUINA GUERRERO NORTE 300,CENTRO,HUAMANTLA,TLAXCALA,90500,247,{4724102},,CENTROMEDICOESPINOZA@HOTMAIL.COM,Private,Private,,,,,-1,-1,CENTRO MEDICO ESPINOSA DE HUAMANTLA S.A DE C.V. HUAMANTLA TLAXCALA MEXICO,"(19.3217846, -97.9263568)",19.3217846,-97.9263568,
85,16169,Mexico,MSSMP000836,CLINICA DR. ZURITA,AVENIDA PALMIRA 88,PALMIRA,CUERNAVACA,MORELOS,,777,{3186756},,,Private,Private,,,,,-1,-1,CLINICA DR. ZURITA CUERNAVACA MORELOS MEXICO,"(18.9000676, -99.2250648)",18.9000676,-99.2250648,
86,16300,Mexico,GTSMP001013,HOSPITAL ARANDA DE LA PARRA S.A DE C.V.,HIDALGO 329,CENTRO,LEON,GUANAJUATO,37000,477,{7140101},,,Private,Private,HTTPS://ARANDADELAPARRA.COM.MX/,,,,-1,-1,HOSPITAL ARANDA DE LA PARRA S.A DE C.V. LEON GUANAJUATO MEXICO,"(21.1211701, -101.6826359)",21.1211701,-101.6826359,
87,16179,Mexico,MNSMP001281,CLINICA SANATORIO DON VASCO,AVENIDA LAS AMERICAS 7-A,MORELOS,PATZCUARO,MICHOACAN DE OCAMPO,61600,434,{3422914},,,Private,Private,,,,,-1,-1,CLINICA SANATORIO DON VASCO PATZCUARO MICHOACAN DE OCAMPO MEXICO,"(19.5399766, -101.6161662)",19.5399766,-101.6161662,
88,25910,Mexico,,INSTITUTO NACIONAL DE GERIATRIA,ANILLO PERIFERICO 2767,MAGDALENA CONTRERAS,SAN LORENZO LIDICE,ESTADO DE MEXICO,10200,555,{5738601},,,Public,Public,HTTP://WWW.GERIATRIA.SALUD.GOB.MX/,,,,-1,-1,INSTITUTO NACIONAL DE GERIATRIA SAN LORENZO LIDICE ESTADO DE MEXICO MEXICO,"(19.32665, -99.2133331)",19.32665,-99.2133331,
89,16518,Mexico,VZIMS000564,HOSPITAL MATERNO INFANTIL CIMIGEN,AVENIDA TLAHUAC 1004,GRANJAS ESTRELLA,IZTAPALAPA,ESTADO DE MEXICO,9890,55,{56565778},,CIMIGEN@CIMIGEN.ORG.MX,Private,Private,HTTPS://WWW.CIMIGEN.ORG.MX/,,,,-1,-1,HOSPITAL MATERNO INFANTIL CIMIGEN IZTAPALAPA ESTADO DE MEXICO MEXICO,"(19.321715, -99.091853)",19.321715,-99.091853,
90,15997,Mexico,HGSMP000164,SANATORIO MATERNO INFANTIL DR. RUBEN SAUCEDO,AVENIDA JUAREZ NORTE 204,CENTRO,TULANCINGO DE BRAVO,HIDALGO,43600,775,{7530194},,,Private,Private,None,,,,-1,-1,SANATORIO MATERNO INFANTIL DR. RUBEN SAUCEDO TULANCINGO DE BRAVO HIDALGO MEXICO,"(20.0936534, -98.3664938)",20.0936534,-98.3664938,
91,16530,Mexico,DFSMP000732,CLINICA SAN JOSE,"MANZANA 87 LOTE 1, DOLORES HIDALGO ",ESQUINA CON SAN FELIPE DE JESUS HUILOPAN,GUSTAVO A. MADERO,ESTADO DE MEXICO,7510,55,{57465069},,INFO@HOSPITALSANJOSE.COM.MX,Private,Private,,,,,-1,-1,CLINICA SAN JOSE GUSTAVO A. MADERO ESTADO DE MEXICO MEXICO,"(19.4909504, -99.07223139999999)",19.4909504,-99.0722314,
92,16635,Mexico,DFSMP002680,SANATORIO SAN AGUSTIN,PINO 16,SAN JUAN,XOCHIMILCO,CDMX,16000,55,{56762107},,,Private,Private,,,,,-1,-1,SANATORIO SAN AGUSTIN XOCHIMILCO CDMX MEXICO,"(19.3588688, -99.1318015)",19.3588688,-99.1318015,
93,16119,Mexico,TSSMP000684,BENEFICENCIA ESPAÑOLA DE TAMPICO,AVENIDA HIDALGO 3909,GUADALUPE,TAMPICO,TAMAULIPAS,89120,833,{2412363},,CGARCIA@BENE.COM.MX,Private,Private,,,,,-1,-1,BENEFICENCIA ESPAÑOLA DE TAMPICO TAMPICO TAMAULIPAS MEXICO,"(22.2547941, -97.8757411)",22.2547941,-97.8757411,
94,16239,Mexico,MNSMP001836,HOSPITAL DE ESPECIALIDADES SANTA MARIA,GUERRERO 110,CENTRO,LA PIEDAD,MICHOACAN DE OCAMPO,59300,352,{5223108},,,Private,Private,,,,,-1,-1,HOSPITAL DE ESPECIALIDADES SANTA MARIA LA PIEDAD MICHOACAN DE OCAMPO MEXICO,"(20.3400049, -102.0241944)",20.3400049,-102.0241944,
95,16309,Mexico,DGSMP000380,CLINICA MEDICA QUIRURGICA,PRIMERA CERRO DE LA CRUZ 104,,PACHUCA DE SOTO,HIDALGO,35000,871,{7156125},,,Private,Private,,,,,-1,-1,CLINICA MEDICA QUIRURGICA PACHUCA DE SOTO HIDALGO MEXICO,"(20.1176433, -98.7364971)",20.1176433,-98.7364971,
96,16506,Mexico,DFSMP003655,VOLUNTARIAS VICENTINAS DE LA SANTA CRUZ DEL PEDREGAL I.A.P.,YUCATAN 117,TIZAPAN,ALVARO OBREGON,ESTADO DE MEXICO,1080,55,{56162639},,VOLUNTARIASVICENTINAS@PRODIGY.NET.MX,Private,Private,,,,,-1,-1,VOLUNTARIAS VICENTINAS DE LA SANTA CRUZ DEL PEDREGAL I.A.P. ALVARO OBREGON ESTADO DE MEXICO MEXICO,"(19.3340822, -99.2012314)",19.3340822,-99.2012314,
97,16624,Mexico,HGSMP000630,CLINICA VAZQUEZ,LERDO DE TEJADA 107,CENTRO SUR,ACTOPAN,HIDALGO,42500,772,{7270448},,DRCAPLLIURE@PRODIGY.NET.MX,Private,Private,HTTP://WWW.CLINICAVAZQUEZ.COM/,,,,-1,-1,CLINICA VAZQUEZ ACTOPAN HIDALGO MEXICO,"(20.2646109, -98.94311169999999)",20.2646109,-98.9431117,
98,16293,Mexico,TSSMP000462,HOSPITAL SAN JOSE,CALLE VICENTE GUERRERO 3005,GUERRERO,NUEVO LAREDO,TAMAULIPAS,88240,867,{7112900},,CASASDESALUD@PRODIGY.NET.MX,Private,Private,,,,,-1,-1,HOSPITAL SAN JOSE NUEVO LAREDO TAMAULIPAS MEXICO,"(27.4716102, -99.50766709999999)",27.4716102,-99.5076671,
99,16345,Mexico,,HOSPITAL GENERAL CENTRO MEDICO DE LOS MOCHIS,BOULEVARD ROSENDO G. CASTRO 130 PONIENTE,CENTRO,LOS MOCHIS,SINALOA,81200,668,{8120198},,,Private,Private,HTTP://WWW.CENTROMEDICODELOSMOCHIS.COM.MX/,,,,-1,-1,HOSPITAL GENERAL CENTRO MEDICO DE LOS MOCHIS LOS MOCHIS SINALOA MEXICO,"(25.7861479, -108.9935581)",25.7861479,-108.9935581,
100,15963,Mexico,MNSMP001590,CENTRAL MEDICO QUIRURGICA,DR. VERDUZCO 113,CENTRO,PARACHO,MICHOACAN DE OCAMPO,60250,423,{5251033},,,Private,Private,,,,,-1,-1,CENTRAL MEDICO QUIRURGICA PARACHO MICHOACAN DE OCAMPO MEXICO,"(19.6469142, -102.0387662)",19.6469142,-102.0387662,
101,16266,Mexico,GTSMP000470,CLINICA GINECOLOGICA Y PEDIATRICA DEL BAJIO S.A. DE C.V. (HOSPITAL STA. ELENA),LOS AZTECAS 624,U.H. DE TIERRAS NEGRAS,CELAYA,GUANAJUATO,38040,461,{6092963},,,Private,Private,,,,,-1,-1,CLINICA GINECOLOGICA Y PEDIATRICA DEL BAJIO S.A. DE C.V. (HOSPITAL STA. ELENA) CELAYA GUANAJUATO MEXICO,"(20.5280436, -100.8253505)",20.5280436,-100.8253505,
102,16331,Mexico,JCSMP000470,CLINICA ESPECIALIDAD IBARRA,MIGUEL MARTINEZ 530,CHAPALA CENTRO,CHAPALA,JALISCO,45900,376,{7654001},,DROLEONEL@HOTMAIL.COM,Private,Private,,,,,-1,-1,CLINICA ESPECIALIDAD IBARRA CHAPALA JALISCO MEXICO,"(20.2935647, -103.1897611)",20.2935647,-103.1897611,
103,16257,Mexico,BCSMP000064,HOSPITAL ALMATER SA DE CV,AVENIDA FRANCISCO MADERO 1060,SEGUNDA,MEXICALI,BAJA CALIFORNIA,21100,686,{5534015},,,Private,Private,,,3 - Specialized Hospital,,-1,-1,HOSPITAL ALMATER SA DE CV MEXICALI BAJA CALIFORNIA MEXICO,"(32.6651304, -115.4766218)",32.6651304,-115.4766218,
104,15960,Mexico,CHSSA001615,HOSPITAL GENERAL PARRAL,AVENIDA ORTIZ MENA Y JESUS VALDEZ SN,CENTRO,HIDALGO DEL PARRAL,CHIHUAHUA,33860,627,{5220450},,GARCIABORREGO9@YAHOO.COM,SSA,Public,None,Hospital - General,,,-1,-1,HOSPITAL GENERAL PARRAL HIDALGO DEL PARRAL CHIHUAHUA MEXICO,"(26.9473625, -105.7170766)",26.9473625,-105.7170766,
105,16174,Mexico,MNSMP000506,SANATORIO MATERNIDAD MARQUEZ,ESTRELLA DEL NORTE 343,EDUARDO RUIZ,MORELIA,MICHOACAN DE OCAMPO,58149,443,{3277740},,,Private,Private,,,,,-1,-1,SANATORIO MATERNIDAD MARQUEZ MORELIA MICHOACAN DE OCAMPO MEXICO,"(19.7059504, -101.1949825)",19.7059504,-101.1949825,
106,16173,Mexico,MNSMP000436,SANATORIO MANANTIALES,CIRCUITO MANANTIALES 457,LOS MANANTIALES,MORELIA,MICHOACAN DE OCAMPO,58186,443,{3277452},,,Private,Private,,,,,-1,-1,SANATORIO MANANTIALES MORELIA MICHOACAN DE OCAMPO MEXICO,"(19.6981744, -101.2377458)",19.6981744,-101.2377458,
107,16420,Mexico,JCSMP001165,OPERADORA HOSPITALARIA SAN MIGUEL COUNTRY S.A. DE C.V.,AVENIDA MANUEL AVILA CAMACHO 1643,MEZQUITAN COUNTRY,GUADALAJARA,JALISCO,44260,33,{38242277},,ARMANDOHSMC@YAHOO.COM.MX,Private,Private,HTTP://WWW.HSMC.COM.MX/,,,,-1,-1,OPERADORA HOSPITALARIA SAN MIGUEL COUNTRY S.A. DE C.V. GUADALAJARA JALISCO MEXICO,"(20.7016604, -103.3589345)",20.7016604,-103.3589345,
108,16632,Mexico,HGSMP000835,CLINICA DOCTOR MARCELO VITE FLORES,CUAUHTEMOC 18,CAPITAN ANTONIO REYES,HUEJUTLA DE REYES,HIDALGO,43000,789,{8960191},,,Private,Private,,,,,-1,-1,CLINICA DOCTOR MARCELO VITE FLORES HUEJUTLA DE REYES HIDALGO MEXICO,"(21.1373663, -98.421528)",21.1373663,-98.421528,
109,16274,Mexico,CHSMP000235,CENTRO DE CIRUGIA ENDOSCOPICA,JOSE BORUNDA 1836,PARTIDO ROMERO,CIUDAD JUAREZ,CHIHUAHUA,32030,656,{6159523},,LAMAGALLANES@HOTMAIL.COM,Private,Private,,,,,-1,-1,CENTRO DE CIRUGIA ENDOSCOPICA CIUDAD JUAREZ CHIHUAHUA MEXICO,"(31.7360692, -106.468994)",31.7360692,-106.468994,
110,16351,Mexico,CCSSA000964,HOSPITAL GENERAL DE ESCARCEGA,AVENIDA HECTOR PEREZ MARTINEZ X 23 SN,CENTRO,ESCARCEGA,CAMPECHE,24350,982,{8240293},,,SSA,Public,,Hospital - General,,,-1,-1,HOSPITAL GENERAL DE ESCARCEGA ESCARCEGA CAMPECHE MEXICO,"(18.6189581, -90.7443268)",18.6189581,-90.7443268,
111,16212,Mexico,CLSMP000012,HOSPITAL LA ROSITA,AVENIDA UNIVERSIDAD 624,INSURGENTES,SALTILLO,COAHUILA DE ZARAGOZA,,844,{4167011},,HOSPITALLAROSITA@PRODIGY.NET.MX,Private,Private,,,,,-1,-1,HOSPITAL LA ROSITA SALTILLO COAHUILA DE ZARAGOZA MEXICO,"(25.443424, -100.9982814)",25.443424,-100.9982814,
112,16232,Mexico,OCSMP000993,MEDICA DEL SALVADOR S.A. DE C.V.,VIOLETA 19,FRACCIONAMIENTO JARDINES DEL SUR,HEROICA CIUDAD DE HUAJUAPAN DE LEON,OAXACA,69007,953,{5034612},,,Private,Private,,,,,-1,-1,MEDICA DEL SALVADOR S.A. DE C.V. HEROICA CIUDAD DE HUAJUAPAN DE LEON OAXACA MEXICO,"(17.801933, -97.78025699999999)",17.801933,-97.780257,
113,16365,Mexico,HGSMP000852,CENTRO MEDICO SAN ALFREDO,HIDALGO 204,CENTRO,HUEJUTLA DE REYES,HIDALGO,43000,789,{8961905},,CM_SANALFREDO@HOTMAIL.COM,Private,Private,,,,,-1,-1,CENTRO MEDICO SAN ALFREDO HUEJUTLA DE REYES HIDALGO MEXICO,"(21.1393113, -98.4199692)",21.1393113,-98.4199692,
114,16549,Mexico,DFSMP003906,CLINICA DOCTOR PAULINO MARTINEZ PALACIOS,JOSE MARIA BECERRIL ESQUINA SAN RAFAEL ATLIXCO 6,SAN FRANCISCO TLALTENCO,TLAHUAC,ESTADO DE MEXICO,9900,55,{58412662},,HOMEROLALO@HOTMAIL.COM,Private,Private,,,,,-1,-1,CLINICA DOCTOR PAULINO MARTINEZ PALACIOS TLAHUAC ESTADO DE MEXICO MEXICO,"(19.2990233, -99.0436467)",19.2990233,-99.0436467,
115,16238,Mexico,MNSMP000885,HOSPITAL URGENCIAS MEDICO Y QUIRURGICAS SAN FRANCISCO JAVIER,PRIVADA HIDALGO 25,JERICO,ZAMORA,MICHOACAN DE OCAMPO,59600,351,{5205842},,,Private,Private,,Hospital - General,2 - General Hospital,,-1,-1,HOSPITAL URGENCIAS MEDICO Y QUIRURGICAS SAN FRANCISCO JAVIER ZAMORA MICHOACAN DE OCAMPO MEXICO,"(19.9888382, -102.283244)",19.9888382,-102.283244,
116,16235,Mexico,OCSMP000240,SANATORIO ALONSO,MATAMOROS 304,CENTRO,OAXACA DE JUAREZ,OAXACA,68000,951,{5162194},,,Private,Private,,,,,-1,-1,SANATORIO ALONSO OAXACA DE JUAREZ OAXACA MEXICO,"(17.0641994, -96.72671509999999)",17.0641994,-96.7267151,
117,16548,Mexico,MCSMP000215,HOSPITAL NOVUS MEDICA,LOPEZ MATEOS 49,ATIZAPAN CENTRO,ATIZAPAN DE ZARAGOZA,ESTADO DE MEXICO,52900,55,{58253200},,HOSPITALNOVUSMEDICA@HOTMAIL.COM,Private,Private,HTTPS://HOSPITAL-NOVUS-MEDICA.BUSINESS.SITE/,,,,-1,-1,HOSPITAL NOVUS MEDICA ATIZAPAN DE ZARAGOZA ESTADO DE MEXICO MEXICO,"(19.563021, -99.25151699999999)",19.563021,-99.251517,
118,16611,Mexico,PLSMP001723,MEDICA NORTE HOSPITAL,AVENIDA 16 DE SEPTIEMBRE 1231,TRES HORAS,ACATZINGO,PUEBLA,75150,249,{4242554},,,Private,Private,,,,,-1,-1,MEDICA NORTE HOSPITAL ACATZINGO PUEBLA MEXICO,"(18.9872062, -97.7824437)",18.9872062,-97.7824437,
119,16558,Mexico,DFSMP001193,CLINICA DEL DOCTOR RIOS,LAS BODAS DE SIDRO 61,SANTA ANA PONIENTE,TLAHUAC,ESTADO DE MEXICO,13200,55,{58631141},,,Private,Private,,,,,-1,-1,CLINICA DEL DOCTOR RIOS TLAHUAC ESTADO DE MEXICO MEXICO,"(19.296449, -99.0449709)",19.296449,-99.0449709,
120,16411,Mexico,JCSMP000045,HOSPITAL MEXICO AMERICANO S.C.,CALLE COLOMOS 2110,AYUNTAMIENTO,GUADALAJARA,JALISCO,44620,33,{36483333},,SOLISJOSE@HMA.COM.MX,Private,Private,HTTP://GDL.HMA.COM.MX/#GDLHMA,,,,-1,-1,HOSPITAL MEXICO AMERICANO S.C. GUADALAJARA JALISCO MEXICO,"(20.691653, -103.3701981)",20.691653,-103.3701981,
121,16421,Mexico,JCSMP001483,SANATORIO Y MATERNIDAD COLONIAS; S.A. DE C.V.,HIDALGO 1351,LADRON DE GUEVARA,GUADALAJARA,JALISCO,44160,33,{38251456},,SMC@HOSPITALCOLONIAS.COM.MX,Private,Private,HTTPS://WWW.HOSPITALCOLONIAS.COM.MX/,,,,-1,-1,SANATORIO Y MATERNIDAD COLONIAS; S.A. DE C.V. GUADALAJARA JALISCO MEXICO,"(20.6767566, -103.3663367)",20.6767566,-103.3663367,
122,16512,Mexico,DFSMP001975,SERVICIO MEDICO QUIRURGICO,MANUEL CAÑAS 74,SANTA CRUZ MEYEHUALCO,IZTAPALAPA,ESTADO DE MEXICO,9700,55,{56424908},,CURIELGAM@HOTMAIL.COM,Private,Private,HTTPS://ES.FOURSQUARE.COM/V/SERVICIO-M%C3%A9DICO-QUIR%C3%BARGICO-LATINOAMERICANO/53F2C93D498EC69C537AF3A9,,,,-1,-1,SERVICIO MEDICO QUIRURGICO IZTAPALAPA ESTADO DE MEXICO MEXICO,"(19.3359827, -99.1091251)",19.3359827,-99.1091251,
123,16445,Mexico,DFCRO000011,CENTRO DE TRAUMA DE CRUZ ROJA MEXICANA EN EL DISTRITO FEDERAL,AVENIDA EJERCITO NACIONAL 1032,POLANCO,MIGUEL HIDALGO,ESTADO DE MEXICO,11510,55,{53951111},,PRESIDENDF@CRUZROJAMEXICANA.ORG.MX,Cruz Roja,Public,,,,,-1,-1,CENTRO DE TRAUMA DE CRUZ ROJA MEXICANA EN EL DISTRITO FEDERAL MIGUEL HIDALGO ESTADO DE MEXICO MEXICO,"(19.4383574, -99.2089891)",19.4383574,-99.2089891,
124,16417,Mexico,JCSMP000383,CLINICA 3 COLONIAS,CARDENAL 1218,MORELOS,GUADALAJARA,JALISCO,44910,33,{38128342},,HOSPITAL3COLONIAS@HOTMAIL.COM,Private,Private,HTTPS://HOSPITALVITANOVA.COM/,,,,-1,-1,CLINICA 3 COLONIAS GUADALAJARA JALISCO MEXICO,"(20.6563178, -103.3577422)",20.6563178,-103.3577422,
125,16144,Mexico,PLSMP002621,UNIDAD HOSPITALARIA SAN NICOLAS DE BARI,5 ORIENTE 206,BARRIO SANTO ANGEL,AMOZOC,PUEBLA,73300,222,{2710652},,,Private,Private,,,,,-1,-1,UNIDAD HOSPITALARIA SAN NICOLAS DE BARI AMOZOC PUEBLA MEXICO,"(19.0420198, -98.0440715)",19.0420198,-98.0440715,
126,16334,Mexico,CLSMP000176,CLINICA HOSPITAL EJEZA S.A. DE C.V.,NICOLAS BRAVO Y 300,CENTRO,ACUÑA,COAHUILA DE ZARAGOZA,26200,877,{7720915},,,Private,Private,,,,,-1,-1,CLINICA HOSPITAL EJEZA S.A. DE C.V. ACUÑA COAHUILA DE ZARAGOZA MEXICO,"(29.3238189, -100.9293335)",29.3238189,-100.9293335,
127,16615,Mexico,TLSMP000351,CENTRAL DE URGENCIAS DE SAN PABLO,14 PONIENTE ESQUINA 5 NORTE SN,HUAMANTLA,HUAMANTLA,TLAXCALA,60130,223,{4780480},,,Private,Private,,,,,-1,-1,CENTRAL DE URGENCIAS DE SAN PABLO HUAMANTLA TLAXCALA MEXICO,"(19.3167831, -97.9074653)",19.3167831,-97.9074653,
128,26002,Mexico,SPSMP000043,HOSPITAL ANGELES SAN LUIS POTOSI,ANTONIO AGUILAR 155,BUROCRATAS DEL ESTADO,SAN LUIS POTOSI,SAN LUIS POTOSI,78200,444,{2387596},,,Private,Private,,Hospital - General,,,-1,-1,HOSPITAL ANGELES SAN LUIS POTOSI SAN LUIS POTOSI SAN LUIS POTOSI MEXICO,"(22.152672, -101.0215098)",22.152672,-101.0215098,
